shipment_id,route_id,station_code,stop_code,date,departure_time_utc,lat,lng,zone_id,speed_kmh,distance_remaining_km,scheduled_eta_minutes,traffic_density,weather_condition,cargo_temp_celsius,estimated_real_min,weather_severity_num,traffic_density_num,eta_urgency_ratio,expected_delay_min,environmental_risk_index,delay_status
AMZ-DLA9-50250b-ZN,RouteID_e4b07a1f-18c8-4be6-b4c2-7cc69750250b,DLA9,ZN,2018-08-22,14:19:06,33.595212,-117.682706,H-6.2D,44.15,13.9,89,MODERATE,RAIN,3.839970066813004,18.89,0.6,0.4,0.2122,0.0,0.48,0
AMZ-DLA9-50250b-PI,RouteID_e4b07a1f-18c8-4be6-b4c2-7cc69750250b,DLA9,PI,2018-08-22,14:19:06,33.595086,-117.681051,H-6.3D,56.48,13.7,90,LOW,RAIN,4.729623586837104,14.55,0.6,0.1,0.1617,0.0,0.3,0
AMZ-DLA9-50250b-YK,RouteID_e4b07a1f-18c8-4be6-b4c2-7cc69750250b,DLA9,YK,2018-08-22,14:19:06,33.595352,-117.680924,H-6.3D,50.18,13.5,90,MODERATE,RAIN,3.692137913413604,16.14,0.6,0.4,0.1794,0.0,0.48,0
AMZ-DLA9-50250b-WV,RouteID_e4b07a1f-18c8-4be6-b4c2-7cc69750250b,DLA9,WV,2018-08-22,14:19:06,33.591,-117.674712,H-6.3D,21.6,12.75,92,HIGH,RAIN,3.924537996558102,35.42,0.6,0.7,0.385,0.0,0.66,0
AMZ-DLA9-50250b-SB,RouteID_e4b07a1f-18c8-4be6-b4c2-7cc69750250b,DLA9,SB,2018-08-22,14:19:06,33.590941,-117.675844,H-6.3C,53.17,12.55,92,LOW,RAIN,5.126554798427195,14.16,0.6,0.1,0.1539,0.0,0.3,0
AMZ-DLA9-50250b-YI,RouteID_e4b07a1f-18c8-4be6-b4c2-7cc69750250b,DLA9,YI,2018-08-22,14:19:06,33.590986,-117.677102,H-6.3C,20.53,12.35,93,HIGH,RAIN,4.714536360805552,36.09,0.6,0.7,0.3881,0.0,0.66,0
AMZ-DLA9-50250b-DO,RouteID_e4b07a1f-18c8-4be6-b4c2-7cc69750250b,DLA9,DO,2018-08-22,14:19:06,33.591081,-117.67796,H-6.3C,41.03,12.15,93,MODERATE,RAIN,4.541121656845707,17.77,0.6,0.4,0.191,0.0,0.48,0
AMZ-DLA9-50250b-JY,RouteID_e4b07a1f-18c8-4be6-b4c2-7cc69750250b,DLA9,JY,2018-08-22,14:19:06,33.591209,-117.678563,H-6.3C,16.05,11.95,93,HIGH,RAIN,5.1734413094674085,44.67,0.6,0.7,0.4804,0.0,0.66,0
AMZ-DLA9-50250b-GB,RouteID_e4b07a1f-18c8-4be6-b4c2-7cc69750250b,DLA9,GB,2018-08-22,14:19:06,33.591871,-117.678574,H-6.3C,30.54,11.75,94,HIGH,RAIN,4.565544875507928,23.08,0.6,0.7,0.2456,0.0,0.66,0
AMZ-DLA9-50250b-ZY,RouteID_e4b07a1f-18c8-4be6-b4c2-7cc69750250b,DLA9,ZY,2018-08-22,14:19:06,33.591916,-117.677582,H-6.3C,34.96,11.55,94,MODERATE,RAIN,3.2698145982398903,19.82,0.6,0.4,0.2109,0.0,0.48,0
AMZ-DLA9-50250b-ZS,RouteID_e4b07a1f-18c8-4be6-b4c2-7cc69750250b,DLA9,ZS,2018-08-22,14:19:06,33.592152,-117.676159,H-6.3C,26.82,11.35,95,HIGH,RAIN,5.524309805603722,25.39,0.6,0.7,0.2673,0.0,0.66,0
AMZ-DLA9-50250b-CO,RouteID_e4b07a1f-18c8-4be6-b4c2-7cc69750250b,DLA9,CO,2018-08-22,14:19:06,33.592565,-117.676936,H-6.3C,25.4,11.15,95,HIGH,RAIN,5.259716972270298,26.34,0.6,0.7,0.2772,0.0,0.66,0
AMZ-DLA9-50250b-PV,RouteID_e4b07a1f-18c8-4be6-b4c2-7cc69750250b,DLA9,PV,2018-08-22,14:19:06,33.5929,-117.676359,H-6.3C,30.04,10.95,96,MODERATE,RAIN,2.963246891796921,21.87,0.6,0.4,0.2278,0.0,0.48,0
AMZ-DLA9-50250b-FQ,RouteID_e4b07a1f-18c8-4be6-b4c2-7cc69750250b,DLA9,FQ,2018-08-22,14:19:06,33.593906,-117.67784,H-6.3C,10.0,10.75,96,SEVERE_CONGESTION,RAIN,5.437858312224679,64.5,0.6,1.0,0.6719,0.0,0.84,0
AMZ-DLA9-50250b-JU,RouteID_e4b07a1f-18c8-4be6-b4c2-7cc69750250b,DLA9,JU,2018-08-22,14:19:06,33.59416,-117.677029,H-6.3C,20.87,10.55,96,HIGH,RAIN,5.421443450615096,30.33,0.6,0.7,0.3159,0.0,0.66,0
AMZ-DLA9-50250b-ZU,RouteID_e4b07a1f-18c8-4be6-b4c2-7cc69750250b,DLA9,ZU,2018-08-22,14:19:06,33.593132,-117.677798,H-6.3C,27.74,10.35,97,MODERATE,RAIN,5.475920765777319,22.39,0.6,0.4,0.2308,0.0,0.48,0
AMZ-DLA9-50250b-RK,RouteID_e4b07a1f-18c8-4be6-b4c2-7cc69750250b,DLA9,RK,2018-08-22,14:19:06,33.595049,-117.678928,H-6.2C,52.84,10.11,97,LOW,RAIN,5.4875990746668,11.48,0.6,0.1,0.1183,0.0,0.3,0
AMZ-DLA9-50250b-LQ,RouteID_e4b07a1f-18c8-4be6-b4c2-7cc69750250b,DLA9,LQ,2018-08-22,14:19:06,33.593621,-117.679024,H-6.2C,23.28,9.91,98,HIGH,RAIN,4.760501797994784,25.54,0.6,0.7,0.2606,0.0,0.66,0
AMZ-DLA9-50250b-HW,RouteID_e4b07a1f-18c8-4be6-b4c2-7cc69750250b,DLA9,HW,2018-08-22,14:19:06,33.593419,-117.679417,H-6.2C,43.98,9.71,98,LOW,RAIN,5.233436991122948,13.25,0.6,0.1,0.1352,0.0,0.3,0
AMZ-DLA9-50250b-WQ,RouteID_e4b07a1f-18c8-4be6-b4c2-7cc69750250b,DLA9,WQ,2018-08-22,14:19:06,33.593393,-117.680442,H-6.2C,32.46,9.51,99,HIGH,RAIN,5.015948048018408,17.58,0.6,0.7,0.1776,0.0,0.66,0
AMZ-DLA9-50250b-IE,RouteID_e4b07a1f-18c8-4be6-b4c2-7cc69750250b,DLA9,IE,2018-08-22,14:19:06,33.594532,-117.681263,H-6.2C,42.32,9.31,99,MODERATE,RAIN,4.421748873349614,13.2,0.6,0.4,0.1333,0.0,0.48,0
AMZ-DLA9-50250b-JJ,RouteID_e4b07a1f-18c8-4be6-b4c2-7cc69750250b,DLA9,JJ,2018-08-22,14:19:06,33.594095,-117.681992,H-6.2C,15.92,9.11,100,SEVERE_CONGESTION,RAIN,5.63634574652943,34.33,0.6,1.0,0.3433,0.0,0.84,0
AMZ-DLA9-50250b-KA,RouteID_e4b07a1f-18c8-4be6-b4c2-7cc69750250b,DLA9,KA,2018-08-22,14:19:06,33.592597,-117.680939,H-6.2C,48.21,8.91,100,LOW,RAIN,3.864820894178808,11.09,0.6,0.1,0.1109,0.0,0.3,0
AMZ-DLA9-50250b-OG,RouteID_e4b07a1f-18c8-4be6-b4c2-7cc69750250b,DLA9,OG,2018-08-22,14:19:06,33.592273,-117.68071,H-6.2C,71.4,8.71,101,LOW,RAIN,3.96275583438092,7.32,0.6,0.1,0.0725,0.0,0.3,0
AMZ-DLA9-50250b-TU,RouteID_e4b07a1f-18c8-4be6-b4c2-7cc69750250b,DLA9,TU,2018-08-22,14:19:06,33.591261,-117.679553,H-6.2C,31.36,8.51,101,HIGH,RAIN,6.775761761111099,16.28,0.6,0.7,0.1612,0.0,0.66,0
AMZ-DLA9-50250b-KE,RouteID_e4b07a1f-18c8-4be6-b4c2-7cc69750250b,DLA9,KE,2018-08-22,14:19:06,33.591441,-117.6837,H-6.2C,65.79,8.13,102,LOW,RAIN,4.4759632476630085,7.41,0.6,0.1,0.0727,0.0,0.3,0
AMZ-DLA9-50250b-HP,RouteID_e4b07a1f-18c8-4be6-b4c2-7cc69750250b,DLA9,HP,2018-08-22,14:19:06,33.590362,-117.683614,H-6.2C,26.79,7.93,102,HIGH,RAIN,6.176328944456597,17.76,0.6,0.7,0.1741,0.0,0.66,0
AMZ-DLA9-50250b-AO,RouteID_e4b07a1f-18c8-4be6-b4c2-7cc69750250b,DLA9,AO,2018-08-22,14:19:06,33.59039,-117.684843,H-6.2C,31.88,7.73,103,MODERATE,RAIN,3.0217060331912298,14.55,0.6,0.4,0.1412,0.0,0.48,0
AMZ-DLA9-50250b-WA,RouteID_e4b07a1f-18c8-4be6-b4c2-7cc69750250b,DLA9,WA,2018-08-22,14:19:06,33.593253,-117.684185,H-6.1C,10.0,7.41,103,SEVERE_CONGESTION,RAIN,6.082817608357746,44.46,0.6,1.0,0.4317,0.0,0.84,0
AMZ-DLA9-50250b-JZ,RouteID_e4b07a1f-18c8-4be6-b4c2-7cc69750250b,DLA9,JZ,2018-08-22,14:19:06,33.595191,-117.684031,H-6.1C,23.39,7.19,104,HIGH,RAIN,3.172011347541217,18.44,0.6,0.7,0.1773,0.0,0.66,0
AMZ-DLA9-50250b-KI,RouteID_e4b07a1f-18c8-4be6-b4c2-7cc69750250b,DLA9,KI,2018-08-22,14:19:06,33.595365,-117.6844,H-6.1C,59.11,6.99,104,LOW,RAIN,3.0679821212435807,7.1,0.6,0.1,0.0682,0.0,0.3,0
AMZ-DLA9-50250b-EW,RouteID_e4b07a1f-18c8-4be6-b4c2-7cc69750250b,DLA9,EW,2018-08-22,14:19:06,33.594238,-117.683809,H-6.1C,36.48,6.79,105,MODERATE,RAIN,4.27967477183456,11.17,0.6,0.4,0.1064,0.0,0.48,0
AMZ-DLA9-50250b-KX,RouteID_e4b07a1f-18c8-4be6-b4c2-7cc69750250b,DLA9,KX,2018-08-22,14:19:06,33.596557,-117.684925,H-6.1C,47.59,6.51,105,MODERATE,RAIN,4.963969162660011,8.21,0.6,0.4,0.0782,0.0,0.48,0
AMZ-DLA9-50250b-GM,RouteID_e4b07a1f-18c8-4be6-b4c2-7cc69750250b,DLA9,GM,2018-08-22,14:19:06,33.595152,-117.685455,H-6.1C,45.15,6.31,106,MODERATE,RAIN,3.906590320120268,8.39,0.6,0.4,0.0791,0.0,0.48,0
AMZ-DLA9-50250b-GG,RouteID_e4b07a1f-18c8-4be6-b4c2-7cc69750250b,DLA9,GG,2018-08-22,14:19:06,33.594582,-117.685633,H-6.1C,33.4,6.11,106,HIGH,RAIN,5.492220141798556,10.98,0.6,0.7,0.1035,0.0,0.66,0
AMZ-DLA9-50250b-VC,RouteID_e4b07a1f-18c8-4be6-b4c2-7cc69750250b,DLA9,VC,2018-08-22,14:19:06,33.594068,-117.685825,H-6.1C,27.0,5.91,107,MODERATE,RAIN,7.026540269590108,13.13,0.6,0.4,0.1227,0.0,0.48,0
AMZ-DLA9-50250b-FK,RouteID_e4b07a1f-18c8-4be6-b4c2-7cc69750250b,DLA9,FK,2018-08-22,14:19:06,33.593763,-117.686221,H-6.1C,15.43,5.71,107,HIGH,RAIN,5.380300101623314,22.2,0.6,0.7,0.2075,0.0,0.66,0
AMZ-DLA9-50250b-ZQ,RouteID_e4b07a1f-18c8-4be6-b4c2-7cc69750250b,DLA9,ZQ,2018-08-22,14:19:06,33.594634,-117.686737,H-6.1C,59.09,5.51,108,LOW,RAIN,2.57415005756984,5.59,0.6,0.1,0.0518,0.0,0.3,0
AMZ-DLA9-50250b-UU,RouteID_e4b07a1f-18c8-4be6-b4c2-7cc69750250b,DLA9,UU,2018-08-22,14:19:06,33.592986,-117.688659,H-6.1B,34.16,5.26,108,MODERATE,RAIN,4.746586577646647,9.24,0.6,0.4,0.0855,0.0,0.48,0
AMZ-DLA9-50250b-JM,RouteID_e4b07a1f-18c8-4be6-b4c2-7cc69750250b,DLA9,JM,2018-08-22,14:19:06,33.592809,-117.686964,H-6.1B,19.15,5.06,109,HIGH,RAIN,3.6747217449461,15.85,0.6,0.7,0.1454,0.0,0.66,0
AMZ-DLA9-50250b-PU,RouteID_e4b07a1f-18c8-4be6-b4c2-7cc69750250b,DLA9,PU,2018-08-22,14:19:06,33.592321,-117.686478,H-6.1B,62.0,4.86,109,LOW,RAIN,4.175784669573233,4.7,0.6,0.1,0.0431,0.0,0.3,0
AMZ-DLA9-50250b-LM,RouteID_e4b07a1f-18c8-4be6-b4c2-7cc69750250b,DLA9,LM,2018-08-22,14:19:06,33.59223,-117.68539,H-6.1B,12.96,4.66,109,SEVERE_CONGESTION,RAIN,5.432089945681609,21.57,0.6,1.0,0.1979,0.0,0.84,0
AMZ-DLA9-50250b-PC,RouteID_e4b07a1f-18c8-4be6-b4c2-7cc69750250b,DLA9,PC,2018-08-22,14:19:06,33.591967,-117.686403,H-6.1B,10.0,4.46,110,SEVERE_CONGESTION,RAIN,4.344653089457716,26.76,0.6,1.0,0.2433,0.0,0.84,0
AMZ-DLA9-50250b-HK,RouteID_e4b07a1f-18c8-4be6-b4c2-7cc69750250b,DLA9,HK,2018-08-22,14:19:06,33.591213,-117.687093,H-6.1B,48.69,4.26,110,MODERATE,RAIN,2.513001012041537,5.25,0.6,0.4,0.0477,0.0,0.48,0
AMZ-DLA9-50250b-YN,RouteID_e4b07a1f-18c8-4be6-b4c2-7cc69750250b,DLA9,YN,2018-08-22,14:19:06,33.590823,-117.68747,H-6.1B,70.98,4.06,111,LOW,RAIN,5.822677692830872,3.43,0.6,0.1,0.0309,0.0,0.3,0
AMZ-DLA9-50250b-SK,RouteID_e4b07a1f-18c8-4be6-b4c2-7cc69750250b,DLA9,SK,2018-08-22,14:19:06,33.591396,-117.68907,H-6.2B,26.35,3.86,111,HIGH,RAIN,5.258891920088137,8.79,0.6,0.7,0.0792,0.0,0.66,0
AMZ-DLA9-50250b-RQ,RouteID_e4b07a1f-18c8-4be6-b4c2-7cc69750250b,DLA9,RQ,2018-08-22,14:19:06,33.592029,-117.68988,H-6.2B,49.27,3.66,112,MODERATE,RAIN,5.230621415716512,4.46,0.6,0.4,0.0398,0.0,0.48,0
AMZ-DLA9-50250b-AN,RouteID_e4b07a1f-18c8-4be6-b4c2-7cc69750250b,DLA9,AN,2018-08-22,14:19:06,33.592835,-117.690928,H-6.2B,24.79,3.46,112,HIGH,RAIN,5.209572903997095,8.37,0.6,0.7,0.0748,0.0,0.66,0
AMZ-DLA9-50250b-FE,RouteID_e4b07a1f-18c8-4be6-b4c2-7cc69750250b,DLA9,FE,2018-08-22,14:19:06,33.592314,-117.691264,H-6.2B,33.31,3.26,113,MODERATE,RAIN,4.882175462743705,5.87,0.6,0.4,0.052,0.0,0.48,0
AMZ-DLA9-50250b-NE,RouteID_e4b07a1f-18c8-4be6-b4c2-7cc69750250b,DLA9,NE,2018-08-22,14:19:06,33.592551,-117.691876,H-6.2B,68.46,3.06,113,LOW,RAIN,4.031190620971699,2.68,0.6,0.1,0.0237,0.0,0.3,0
AMZ-DLA9-50250b-DN,RouteID_e4b07a1f-18c8-4be6-b4c2-7cc69750250b,DLA9,DN,2018-08-22,14:19:06,33.590767,-117.691184,H-6.2B,24.68,2.85,113,HIGH,RAIN,4.612378181549168,6.93,0.6,0.7,0.0613,0.0,0.66,0
AMZ-DLA9-50250b-YB,RouteID_e4b07a1f-18c8-4be6-b4c2-7cc69750250b,DLA9,YB,2018-08-22,14:19:06,33.591124,-117.693047,H-6.2B,41.37,2.65,114,MODERATE,RAIN,2.5382628481138885,3.84,0.6,0.4,0.0337,0.0,0.48,0
AMZ-DLA9-50250b-GQ,RouteID_e4b07a1f-18c8-4be6-b4c2-7cc69750250b,DLA9,GQ,2018-08-22,14:19:06,33.591535,-117.693733,H-6.2B,16.66,2.45,114,HIGH,RAIN,3.1390797590155803,8.82,0.6,0.7,0.0774,0.0,0.66,0
AMZ-DLA9-50250b-SG,RouteID_e4b07a1f-18c8-4be6-b4c2-7cc69750250b,DLA9,SG,2018-08-22,14:19:06,33.593316,-117.698563,H-6.3B,36.63,1.96,115,MODERATE,RAIN,4.531154955599568,3.21,0.6,0.4,0.0279,0.0,0.48,0
AMZ-DLA9-50250b-GR,RouteID_e4b07a1f-18c8-4be6-b4c2-7cc69750250b,DLA9,GR,2018-08-22,14:19:06,33.594401,-117.699591,H-6.3B,31.12,1.76,116,HIGH,RAIN,4.0687090132983785,3.39,0.6,0.7,0.0293,0.0,0.66,0
AMZ-DLA9-50250b-CU,RouteID_e4b07a1f-18c8-4be6-b4c2-7cc69750250b,DLA9,CU,2018-08-22,14:19:06,33.594413,-117.700182,H-6.3B,14.9,1.56,116,HIGH,RAIN,4.639942030998382,6.28,0.6,0.7,0.0542,0.0,0.66,0
AMZ-DLA9-50250b-FT,RouteID_e4b07a1f-18c8-4be6-b4c2-7cc69750250b,DLA9,FT,2018-08-22,14:19:06,33.591055,-117.695825,H-6.3B,49.72,1.01,117,LOW,RAIN,6.075970199972184,1.22,0.6,0.1,0.0104,0.0,0.3,0
AMZ-DLA9-50250b-JA,RouteID_e4b07a1f-18c8-4be6-b4c2-7cc69750250b,DLA9,JA,2018-08-22,14:19:06,33.59087,-117.697051,H-6.3B,71.17,0.81,118,LOW,RAIN,3.939694527470603,0.68,0.6,0.1,0.0058,0.0,0.3,0
AMZ-DLA9-50250b-YA,RouteID_e4b07a1f-18c8-4be6-b4c2-7cc69750250b,DLA9,YA,2018-08-22,14:19:06,33.592825,-117.694342,H-6.3B,47.1,0.5,119,MODERATE,RAIN,4.921192331184384,0.64,0.6,0.4,0.0054,0.0,0.48,0
AMZ-DLA9-50250b-IV,RouteID_e4b07a1f-18c8-4be6-b4c2-7cc69750250b,DLA9,IV,2018-08-22,14:19:06,33.593944,-117.694646,H-6.3B,44.5,0.5,119,LOW,RAIN,4.894746096223889,0.67,0.6,0.1,0.0057,0.0,0.3,0
AMZ-DLA9-50250b-BI,RouteID_e4b07a1f-18c8-4be6-b4c2-7cc69750250b,DLA9,BI,2018-08-22,14:19:06,33.594221,-117.697619,H-6.3B,25.43,0.5,120,HIGH,RAIN,4.903034710999397,1.18,0.6,0.7,0.0098,0.0,0.66,0
AMZ-DSE4-46f12a-IC,RouteID_93a0895e-eb77-4b5d-99bb-83506846f12a,DSE4,IC,2018-07-21,16:02:38,47.937344,-122.244952,,10.0,59.4,15,SEVERE_CONGESTION,RAIN,3.6560995080210126,356.4,0.6,1.0,23.76,341.4,0.84,1
AMZ-DSE4-46f12a-GP,RouteID_93a0895e-eb77-4b5d-99bb-83506846f12a,DSE4,GP,2018-07-21,16:02:38,47.66577,-122.278403,D-4.3E,50.59,29.1,76,MODERATE,RAIN,3.3269168496745047,34.51,0.6,0.4,0.4541,0.0,0.48,0
AMZ-DSE4-46f12a-RL,RouteID_93a0895e-eb77-4b5d-99bb-83506846f12a,DSE4,RL,2018-07-21,16:02:38,47.666605,-122.278402,D-4.3E,48.34,28.9,77,MODERATE,RAIN,4.672780550605749,35.87,0.6,0.4,0.4659,0.0,0.48,0
AMZ-DSE4-46f12a-FP,RouteID_93a0895e-eb77-4b5d-99bb-83506846f12a,DSE4,FP,2018-07-21,16:02:38,47.667243,-122.278401,D-4.3E,66.4,28.7,77,LOW,RAIN,2.5760676260903974,25.93,0.6,0.1,0.3368,0.0,0.3,0
AMZ-DSE4-46f12a-KA,RouteID_93a0895e-eb77-4b5d-99bb-83506846f12a,DSE4,KA,2018-07-21,16:02:38,47.667686,-122.278811,D-4.3E,15.84,28.5,77,SEVERE_CONGESTION,RAIN,5.139717958853223,107.95,0.6,1.0,1.402,30.95,0.84,1
AMZ-DSE4-46f12a-SW,RouteID_93a0895e-eb77-4b5d-99bb-83506846f12a,DSE4,SW,2018-07-21,16:02:38,47.667011,-122.27736,D-4.3E,46.7,28.3,78,MODERATE,RAIN,3.6821500310829327,36.36,0.6,0.4,0.4662,0.0,0.48,0
AMZ-DSE4-46f12a-LN,RouteID_93a0895e-eb77-4b5d-99bb-83506846f12a,DSE4,LN,2018-07-21,16:02:38,47.667745,-122.276298,D-4.3E,70.46,28.1,78,LOW,RAIN,3.9196956170102366,23.93,0.6,0.1,0.3068,0.0,0.3,0
AMZ-DSE4-46f12a-OL,RouteID_93a0895e-eb77-4b5d-99bb-83506846f12a,DSE4,OL,2018-07-21,16:02:38,47.667365,-122.276052,D-4.3E,28.48,27.9,79,HIGH,RAIN,5.095105093329396,58.78,0.6,0.7,0.744,0.0,0.66,0
AMZ-DSE4-46f12a-DU,RouteID_93a0895e-eb77-4b5d-99bb-83506846f12a,DSE4,DU,2018-07-21,16:02:38,47.666738,-122.276039,D-4.3E,11.99,27.7,79,SEVERE_CONGESTION,RAIN,3.677639341943815,138.62,0.6,1.0,1.7546,59.62,0.84,1
AMZ-DSE4-46f12a-DF,RouteID_93a0895e-eb77-4b5d-99bb-83506846f12a,DSE4,DF,2018-07-21,16:02:38,47.666178,-122.276037,D-4.3E,54.22,27.5,80,MODERATE,RAIN,5.244967090109016,30.43,0.6,0.4,0.3804,0.0,0.48,0
AMZ-DSE4-46f12a-ZR,RouteID_93a0895e-eb77-4b5d-99bb-83506846f12a,DSE4,ZR,2018-07-21,16:02:38,47.665395,-122.276031,D-4.3E,33.41,27.3,80,MODERATE,RAIN,7.062494209309473,49.03,0.6,0.4,0.6128,0.0,0.48,0
AMZ-DSE4-46f12a-OA,RouteID_93a0895e-eb77-4b5d-99bb-83506846f12a,DSE4,OA,2018-07-21,16:02:38,47.664888,-122.275924,D-4.3E,29.57,27.1,81,MODERATE,RAIN,4.068164213152524,54.99,0.6,0.4,0.6789,0.0,0.48,0
AMZ-DSE4-46f12a-CN,RouteID_93a0895e-eb77-4b5d-99bb-83506846f12a,DSE4,CN,2018-07-21,16:02:38,47.664895,-122.276619,D-4.3E,29.01,26.9,81,MODERATE,RAIN,4.364620193886734,55.64,0.6,0.4,0.6869,0.0,0.48,0
AMZ-DSE4-46f12a-UN,RouteID_93a0895e-eb77-4b5d-99bb-83506846f12a,DSE4,UN,2018-07-21,16:02:38,47.663813,-122.277342,D-4.3G,37.96,26.7,81,MODERATE,RAIN,5.093701892034764,42.2,0.6,0.4,0.521,0.0,0.48,0
AMZ-DSE4-46f12a-MV,RouteID_93a0895e-eb77-4b5d-99bb-83506846f12a,DSE4,MV,2018-07-21,16:02:38,47.662131,-122.277328,D-4.3G,50.96,26.5,82,LOW,RAIN,5.474098596057795,31.2,0.6,0.1,0.3805,0.0,0.3,0
AMZ-DSE4-46f12a-FQ,RouteID_93a0895e-eb77-4b5d-99bb-83506846f12a,DSE4,FQ,2018-07-21,16:02:38,47.662264,-122.27941,D-4.3G,24.74,26.3,82,SEVERE_CONGESTION,RAIN,4.495400060477411,63.78,0.6,1.0,0.7778,0.0,0.84,0
AMZ-DSE4-46f12a-UG,RouteID_93a0895e-eb77-4b5d-99bb-83506846f12a,DSE4,UG,2018-07-21,16:02:38,47.662781,-122.279422,D-4.3G,59.36,26.1,83,LOW,RAIN,6.025838390027977,26.38,0.6,0.1,0.3178,0.0,0.3,0
AMZ-DSE4-46f12a-BG,RouteID_93a0895e-eb77-4b5d-99bb-83506846f12a,DSE4,BG,2018-07-21,16:02:38,47.663252,-122.279431,D-4.3G,31.28,25.9,83,MODERATE,RAIN,4.170715929598738,49.68,0.6,0.4,0.5986,0.0,0.48,0
AMZ-DSE4-46f12a-KP,RouteID_93a0895e-eb77-4b5d-99bb-83506846f12a,DSE4,KP,2018-07-21,16:02:38,47.664466,-122.279428,D-4.3G,44.69,25.7,84,MODERATE,RAIN,4.53824890591622,34.5,0.6,0.4,0.4108,0.0,0.48,0
AMZ-DSE4-46f12a-CG,RouteID_93a0895e-eb77-4b5d-99bb-83506846f12a,DSE4,CG,2018-07-21,16:02:38,47.664321,-122.278389,D-4.3G,32.19,25.5,84,HIGH,RAIN,4.485593974301572,47.53,0.6,0.7,0.5658,0.0,0.66,0
AMZ-DSE4-46f12a-WX,RouteID_93a0895e-eb77-4b5d-99bb-83506846f12a,DSE4,WX,2018-07-21,16:02:38,47.663782,-122.278383,D-4.3G,52.72,25.3,85,LOW,RAIN,2.9838070828037178,28.79,0.6,0.1,0.3387,0.0,0.3,0
AMZ-DSE4-46f12a-PN,RouteID_93a0895e-eb77-4b5d-99bb-83506846f12a,DSE4,PN,2018-07-21,16:02:38,47.662278,-122.278361,D-4.3G,44.3,25.1,85,MODERATE,RAIN,4.0392946355973045,34.0,0.6,0.4,0.3999,0.0,0.48,0
AMZ-DSE4-46f12a-VM,RouteID_93a0895e-eb77-4b5d-99bb-83506846f12a,DSE4,VM,2018-07-21,16:02:38,47.661183,-122.280662,D-4.3G,50.37,24.89,85,MODERATE,RAIN,4.705345775816653,29.65,0.6,0.4,0.3488,0.0,0.48,0
AMZ-DSE4-46f12a-RI,RouteID_93a0895e-eb77-4b5d-99bb-83506846f12a,DSE4,RI,2018-07-21,16:02:38,47.659142,-122.279883,D-4.2G,48.47,24.66,86,MODERATE,RAIN,5.308020380947986,30.53,0.6,0.4,0.355,0.0,0.48,0
AMZ-DSE4-46f12a-ZC,RouteID_93a0895e-eb77-4b5d-99bb-83506846f12a,DSE4,ZC,2018-07-21,16:02:38,47.659255,-122.28068,D-4.2G,27.3,24.46,86,HIGH,RAIN,6.684609344801343,53.76,0.6,0.7,0.6251,0.0,0.66,0
AMZ-DSE4-46f12a-RX,RouteID_93a0895e-eb77-4b5d-99bb-83506846f12a,DSE4,RX,2018-07-21,16:02:38,47.65986,-122.281082,D-4.2G,21.52,24.26,87,SEVERE_CONGESTION,RAIN,3.829823588606987,67.64,0.6,1.0,0.7775,0.0,0.84,0
AMZ-DSE4-46f12a-FM,RouteID_93a0895e-eb77-4b5d-99bb-83506846f12a,DSE4,FM,2018-07-21,16:02:38,47.65986,-122.280284,D-4.2G,39.36,24.06,87,MODERATE,RAIN,6.1310737808081965,36.68,0.6,0.4,0.4216,0.0,0.48,0
AMZ-DSE4-46f12a-EC,RouteID_93a0895e-eb77-4b5d-99bb-83506846f12a,DSE4,EC,2018-07-21,16:02:38,47.659862,-122.27971,D-4.2G,20.81,23.86,88,HIGH,RAIN,5.254227171526852,68.79,0.6,0.7,0.7817,0.0,0.66,0
AMZ-DSE4-46f12a-CC,RouteID_93a0895e-eb77-4b5d-99bb-83506846f12a,DSE4,CC,2018-07-21,16:02:38,47.660077,-122.281301,D-4.2G,32.73,23.66,88,MODERATE,RAIN,4.283703048803783,43.37,0.6,0.4,0.4929,0.0,0.48,0
AMZ-DSE4-46f12a-VK,RouteID_93a0895e-eb77-4b5d-99bb-83506846f12a,DSE4,VK,2018-07-21,16:02:38,47.660572,-122.279637,D-4.2G,15.54,23.46,89,SEVERE_CONGESTION,RAIN,4.589495425852381,90.58,0.6,1.0,1.0177,1.58,0.84,0
AMZ-DSE4-46f12a-EP,RouteID_93a0895e-eb77-4b5d-99bb-83506846f12a,DSE4,EP,2018-07-21,16:02:38,47.660581,-122.280413,D-4.2G,31.85,23.26,89,MODERATE,RAIN,3.688607601979833,43.82,0.6,0.4,0.4923,0.0,0.48,0
AMZ-DSE4-46f12a-PT,RouteID_93a0895e-eb77-4b5d-99bb-83506846f12a,DSE4,PT,2018-07-21,16:02:38,47.660543,-122.282749,D-4.1G,17.37,23.06,89,SEVERE_CONGESTION,RAIN,4.904320251118997,79.65,0.6,1.0,0.895,0.0,0.84,0
AMZ-DSE4-46f12a-HD,RouteID_93a0895e-eb77-4b5d-99bb-83506846f12a,DSE4,HD,2018-07-21,16:02:38,47.659576,-122.282761,D-4.1G,67.16,22.86,90,LOW,RAIN,4.551211649750228,20.42,0.6,0.1,0.2269,0.0,0.3,0
AMZ-DSE4-46f12a-KJ,RouteID_93a0895e-eb77-4b5d-99bb-83506846f12a,DSE4,KJ,2018-07-21,16:02:38,47.659015,-122.282767,D-4.1G,55.99,22.66,90,LOW,RAIN,4.9953041481635925,24.28,0.6,0.1,0.2698,0.0,0.3,0
